TrackID,Name,Artist,Genre,Size,TotalTime,Location,AverageBpm,DateAdded,BitRate,SampleRate
7476955,Who Was In Paris? (Original Mix),Acidless,Hard Techno,16572327,324,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17944376_Who%20Was%20In%20Paris__(Original%20Mix).mp3,150.00,2024-03-14,320,44100
222833005,Impossible De Rester Sage,Garcia Sauvage ,,102758514,356,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/Garcia%20sauvage%20-%20Impossible%20de%20rester%20sage%20(Master).wav,150.00,2024-03-14,2304,48000
181704773,F*CK THE POLICE (Original Mix),"elMefti, Holy Priest, FACELESS (DE)",Hard Techno,14431003,346,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17723361_F_CK%20THE%20POLICE_(Original%20Mix).mp3,155.00,2024-03-14,320,44100
107210549,You Can't Stop Me (Extended Mix),Miss K8,Hard Dance / Hardcore,9311304,222,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16683351_You%20Can_t%20Stop%20Me_(Extended%20Mix).mp3,100.00,2024-03-14,320,44100
96353616,100 Years (Original Mix),Michael Burkat,Hard Techno,11979914,298,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/495723_100%20Years_(Original%20Mix).mp3,140.00,2024-03-14,320,44100
213530398,Yo DJ (Original Mix),KX CHR,Hard Techno,11676444,266,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18293745_Yo%20DJ_(Original%20Mix).mp3,153.00,2024-03-14,320,44100
101802636,Rule The World (Everybody) (Extended Mix),"Tiesto, Tears For Fears, NIIKO X SWAE, GUDFELLA",Dance / Electro Pop,9591151,211,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18293683_Rule%20The%20World%20(Everybody)_(Extended%20Mix).mp3,128.00,2024-03-14,320,44100
105888737,Blink 2022 (Extended Mix),"John Dahlback, Bassjackers, Dimitri Vegas & Like Mike",Mainstage,12110627,267,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16720695_Blink%202022_(Extended%20Mix).mp3,130.00,2024-03-14,320,44100
255155993,Own Methods (Extented Mix) (Original Mix),"NEIKA, Creeds",Hard Dance / Hardcore,12926401,300,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16149902_Own%20Methods%20(Extented%20Mix)_(Original%20Mix).mp3,155.00,2024-03-14,320,44100
246632439,HEY DJ (Original Mix),"Junkie Kid, OMAKS",Hard Techno,11524247,236,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18233650_HEY%20DJ_(Original%20Mix).mp3,156.00,2024-03-14,320,44100
103144406,Tell Me Why (Maddix Extended Remix),"Supermode, Maddix",Hard Techno,9949094,234,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17347877_Tell%20Me%20Why_(Maddix%20Extended%20Remix).mp3,150.00,2024-03-14,320,44100
93985012,Push Up (Club Version) (Club Version),Creeds,Hard Techno,8462546,198,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17843367_Push%20Up%20(Club%20Version)_(Club%20Version).mp3,160.00,2024-03-14,320,44100
51025402,Ancient Rhino (Original Mix),Snirco,Indie Dance,13160181,317,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16848500_Ancient%20Rhino_(Original%20Mix).mp3,123.00,2024-03-14,320,44100
132498223,GATE (Original Mix),Zafrir,Melodic House & Techno,13553569,314,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17788126_GATE_(Original%20Mix).mp3,124.00,2024-03-14,320,44100
87427890,Fine Day Anthem (Extended Mix),"Boys Noize, Skrillex",Dance / Electro Pop,11468877,262,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17923279_Fine%20Day%20Anthem_(Extended%20Mix).mp3,138.00,2024-03-14,320,44100
240778833,The Ultimate Sex Track (Original Mix),"MCR-T, Miss Bashful",Techno (Peak Time / Driving),8759339,207,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17810954_The%20Ultimate%20Sex%20Track_(Original%20Mix).mp3,160.00,2024-03-14,320,44100
81787604,Black Magic (Extended Mix),Steve Dekay,Trance (Main Floor),12868855,282,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17906546_Black%20Magic_(Extended%20Mix).mp3,140.00,2024-03-14,320,44100
224029749,This Is Italy (Original Mix),Zatox,Hard Dance / Hardcore,11093425,267,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/11914838_This%20Is%20Italy_(Original%20Mix).mp3,155.00,2024-03-14,320,44100
33332505, Try It ,KX CHR,,67481984,255,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/KX%20CHR%20-%20TRY%20IT.wav,152.00,2024-03-14,2116,44100
133742090,DARK SIDE (Original Mix),KX CHR,Hard Techno,12832578,291,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18542204_DARK%20SIDE_(Original%20Mix).mp3,155.00,2024-03-14,320,44100
194829714,Work That (Original Mix),Creeds,Hard Dance / Hardcore,12017315,246,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17044996_Work%20That_(Original%20Mix).mp3,150.00,2024-03-14,320,44100
34176995,Bad Talk (MeMachine Remix),Armonique,Indie Dance,15921524,374,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18162682_Bad%20Talk_(MeMachine%20Remix).mp3,123.00,2024-03-14,320,44100
85529113,Check My Acid ,Matze Raab ,,59854448,339,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/Matze%20Raab%20-%20Check%20My%20Acid%20.wav,145.00,2024-03-14,1411,44100
21912319,Queen of the Banshees (Nico Moreno Remix),Sara Landry,Techno (Peak Time / Driving),14640181,342,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/15816026_Queen%20of%20the%20Banshees_(Nico%20Moreno%20Remix).mp3,145.00,2024-03-14,320,44100
266935891,No Karma (Original Mix),Vortek's,Hard Techno,14547478,293,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18505265_No%20Karma_(Original%20Mix).mp3,155.00,2024-03-14,320,44100
22760306,Muschi Musch Three Faces of Eve Relentless Edit ,DBBD,,37478528,195,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/DBBD%20%26%20Miss%20Bashful%20-%20Muschi%20Musch%20Three%20Faces%20of%20Eve%20Relentless%20Edit%20(@ThreeFacesOfEve_%20)%20.wav,150.00,2024-03-14,1536,48000
158343587,T.O.K.Y.O. (Extended Mix),Avao,Mainstage,12363490,230,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18081983_T.O.K.Y.O._(Extended%20Mix).mp3,135.00,2024-03-14,320,44100
108913020,Believer (Original Mix),"Madeaux, Charles D (USA)",Melodic House & Techno,18385034,452,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17588048_Believer_(Original%20Mix).mp3,128.00,2024-03-14,320,44100
70395680,Vodka (Original Mix),Valley (ESP),Hard Techno,15630303,373,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18346721_Vodka_(Original%20Mix).mp3,145.00,2024-03-14,320,44100
245498750,Dualism (Extended Mix),Deniz Bul,Techno (Peak Time / Driving),16056001,394,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16930699_Dualism_(Extended%20Mix).mp3,130.00,2024-03-14,320,44100
98107435,TempoPusher (Original Mix),"DeGuzman, CARV",Hard Techno,15489747,383,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17279659_TempoPusher_(Original%20Mix).mp3,151.00,2024-03-14,320,44100
214254179,My Gasoline (Extended Mix),"Maddix, Fēlēs",Techno (Peak Time / Driving),15270005,346,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17997183_My%20Gasoline_(Extended%20Mix).mp3,140.00,2024-03-14,320,44100
132441894,Tatakai (Original Mix),Charlie Sparks (UK),Techno (Peak Time / Driving),17598608,430,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/15274200_Tatakai_(Original%20Mix).mp3,145.00,2024-03-14,320,44100
181158814,Hybrid Boom (Original Mix),PISAPIA (IT),Techno (Peak Time / Driving),13839092,284,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17446613_Hybrid%20Boom_(Original%20Mix).mp3,156.00,2024-03-14,320,44100
252470437,Muschi Muschi,DBBD & Miss Bashful,,6592042,182,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/DBBD%20%26%20Miss%20Bashful%20-%20Muschi%20Muschi.mp3,150.00,2024-03-14,0,44100
47309501,Narco (Extended Mix),STANDERWICK,Trance,12024088,290,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/13313477_Narco_(Extended%20Mix).mp3,138.00,2024-03-14,320,44100
35939804,No Sleep (Original Mix),Sara Landry,Techno (Peak Time / Driving),15779966,351,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16801157_No%20Sleep_(Original%20Mix).mp3,149.00,2024-03-14,320,44100
185104571,Makin' Money Solo (Original Mix),"PALØ, SMBG",Hard Techno,12263103,294,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18019571_Makin_%20Money%20Solo_(Original%20Mix).mp3,160.00,2024-03-14,320,44100
230880958,Fxck (Original Mix),Luciid,Hard Techno,16973961,376,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17293615_Fxck_(Original%20Mix).mp3,150.00,2024-03-14,320,44100
133020287,Oh Fortuna (Carmina Burana),"Timmy Trumpet, Henrique Camacho, SMVGGLERS",Dance / Electro Pop,6864814,170,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17751952_Oh%20Fortuna_(Carmina%20Burana).mp3,169.89,2024-03-14,320,44100
89711750,Heute Nacht (Extended Mix),Maddix,Techno (Peak Time / Driving),13826711,314,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16938864_Heute%20Nacht_(Extended%20Mix).mp3,135.00,2024-03-14,320,44100
97403147,ME & U (Original Mix),Madeaux,Melodic House & Techno,10412276,251,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17286536_ME%20%26%20U_(Original%20Mix).mp3,125.00,2024-03-14,320,44100
173363937,Rotterdam (Original Mix),Floor Force One,Hard Techno,13633982,293,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17944535_Rotterdam_(Original%20Mix).mp3,152.00,2024-03-14,320,44100
259805716,Nightmare (Original Mix),OneFive,Hard Techno,15922548,347,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18401816_Nightmare_(Original%20Mix).mp3,158.00,2024-03-14,320,44100
64142981,Dark Rooms (Original Mix),Marie Vaunt,Techno (Peak Time / Driving),16664391,384,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18342392_Dark%20Room_(Original%20Mix).mp3,136.00,2024-03-14,320,44100
56169835,-Holy Shit (MLK Stem Master),KØZLØV ,,62092912,351,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/K%20%c3%98%20Z%20L%20%c3%98%20V%20-%20Holy%20Shit_(MLK%20Stem%20Master)_M1%2044.1_16bit.wav,150.00,2024-03-14,1411,44100
108263917,Poetry (Original Mix),"Stella Bossi, Auk.",Techno (Peak Time / Driving),14009366,324,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/15263522_Poetry_(Original%20Mix).mp3,133.00,2024-03-14,320,44100
38147327,The Speed (Original Mix),"Technoboy, TNT, Tuneboy",Hard Dance / Hardcore,9221769,198,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18106496_The%20Speed_(Original%20Mix).mp3,160.00,2024-03-14,320,44100
171251984,Make a Show feat. Hadar (Malandra Jr. Remix),"Marc DePulse, Rafael Cerato, Hadar",Indie Dance,21416967,497,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16839399_Make%20a%20Show%20feat.%20Hadar_(Malandra%20Jr.%20Remix).mp3,122.00,2024-03-14,320,44100
123414057,Blaze (Original Mix),Danny Broda,Techno (Peak Time / Driving),16921020,419,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17180266_Blaze_(Original%20Mix).mp3,127.00,2024-03-14,320,44100
175815275,I Like To Move It (Extended Mix),"Coone, Zatox",Hard Dance / Hardcore,10634785,223,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/14827156_I%20Like%20To%20Move%20It_(Extended%20Mix).mp3,155.00,2024-03-14,320,44100
97928029,Macid (Original Mix),"Belocca, A*S*Y*S",Techno (Peak Time / Driving),15936520,395,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/15270855_Macid_(Original%20Mix).mp3,130.00,2024-03-14,320,44100
170995120,Watch Me Move (Original Mix),Vitenberg,Indie Dance,14960397,352,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16841034_Watch%20Me%20Move_(Original%20Mix).mp3,122.00,2024-03-14,320,44100
125727358,Brembo (Original Mix),CARV,Hard Techno,16585858,405,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17399871_Brembo_(Original%20Mix).mp3,152.00,2024-03-14,320,44100
139885162,Fist On Acid (Techno Mix),"Angerfist, Reinier Zonneveld",Techno (Peak Time / Driving),14090097,345,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16721127_Fist%20On%20Acid_(Techno%20Mix).mp3,150.00,2024-03-14,320,44100
216484077,Out Of Your Mind,THISO,,82184856,310,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/THISO%20-%20Out%20Of%20Your%20Mind.wav,150.00,2024-03-14,2116,44100
248769898,Medulla (Original Mix),Bad Boombox,Techno (Peak Time / Driving),14007679,324,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16315182_Medulla_(Original%20Mix).mp3,154.00,2024-03-14,320,44100
127080138,Parse (Original Mix),Jacidorex,Hard Techno,16924994,363,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17079895_Parse_(Original%20Mix).mp3,140.00,2024-03-14,320,44100
65399927,Blade (Extended Mix),"Neitan, DJ Kuba, Bounce Inc.",Mainstage,14041731,300,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18470322_Blade_(Extended%20Mix).mp3,136.00,2024-03-14,320,44100
116541532,Toro (I Hate Models Speed Up Revival Edit of Andre VII RMX),"Andre VII, I Hate Models, El Columpio Asesino",Dance / Electro Pop,15230996,371,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17025986_Toro_(I%20Hate%20Models%20Speed%20Up%20Revival%20Edit%20of%20Andre%20VII%20RMX).mp3,150.00,2024-03-14,320,44100
42898474,Lithium (Extended Mix),Chris Schweizer,Trance,17079166,410,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/8892843_Lithium_(Extended%20Mix).mp3,138.00,2024-03-14,320,44100
176298174,Dance MF (Original Mix),CARV,Hard Techno,17093597,393,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17975104_Dance%20MF_(Original%20Mix).mp3,152.00,2024-03-14,320,44100
213637551,Open Sesame (Extended Mix),Maddix,Mainstage,16531633,345,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17690283_Open%20Sesame%20(Abracadabra)%20%5bfeat.%20Leila%20K%5d%20feat.%20Leila%20K_(Extended%20Mix).mp3,155.00,2024-03-14,320,44100
40210502,Ride or Die (Original Mix),Andrew Tadd,Hard Techno,15949758,388,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17558154_Ride%20or%20Die_(Original%20Mix).mp3,145.00,2024-03-14,320,44100
204405829,Anxiete (Original Mix),"Åmrtüm, Creature De La Nuit",Hard Techno,10705327,243,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17420303_Anxiete_(Original%20Mix).mp3,145.00,2024-03-14,320,44100
244053002,Never Give A Fuck (Extented Mix),"Vortek's, Teksa, Spice Up!",Hard Dance / Hardcore,14653173,303,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17165289_Never%20Give%20A%20Fuck_(Extented%20Mix).mp3,160.00,2024-03-14,320,44100
256088542,Starkiller (Original Mix),"MOTVS, ROBPM",Techno (Peak Time / Driving),16895263,417,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/13461568_Starkiller_(Original%20Mix).mp3,130.00,2024-03-14,320,44100
166005994,One More Time (Creeds Remix) (Creeds Remix),Franky-B,Techno (Peak Time / Driving),12727978,309,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17133629_One%20More%20Time%20(Creeds%20Remix)_(Creeds%20Remix).mp3,155.00,2024-03-14,320,44100
83918998,Party With The Cops (feat. Haley Maze) (Extended Mix),"Blasterjaxx, Neptunica, Haley Maze",Mainstage,9271069,209,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18355495_Party%20With%20The%20Cops%20(feat.%20Haley%20Maze)_(Extended%20Mix).mp3,150.00,2024-03-14,320,44100
64494345,This Is Cocaine (Regal (ES) Remix),Emmanuel Top,Techno (Peak Time / Driving),16961147,417,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/10202072_This%20Is%20Cocaine_(Regal%20(ES)%20Remix).mp3,135.00,2024-03-14,320,44100
250694903,What's That Sound (Original mix),"VCL, Pawlowski",Techno (Peak Time / Driving),14428040,348,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/10664038_What_s%20That%20Sound_(Original%20mix).mp3,150.00,2024-03-14,320,44100
9676158,Spring Girl (Vintage Culture Remix (Extended)),"Maori, Adam Ten",House,13610078,319,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18190256_Spring%20Girl_(Vintage%20Culture%20Remix%20(Extended)).mp3,127.00,2024-03-14,320,44100
265520683,The Twilight Zone (ADN Mix),Mauro Picotto,Hard Techno,20239768,483,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18429765_The%20Twilight%20Zone_(ADN%20Mix).mp3,150.00,2024-03-14,320,44100
73810779,Ashika (Original Mix),CARV,Hard Techno,16585859,405,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17399872_Ashika_(Original%20Mix).mp3,152.00,2024-03-14,320,44100
35786632,Party All The Time (Extended Mix),"Hannah Laing, HVRR",Dance / Electro Pop,13505515,295,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18017350_Party%20All%20The%20Time_(Extended%20Mix).mp3,140.00,2024-03-14,320,44100
256367100,Ride or Die (Original Mix),"Knäf, Rabteu",Hard Dance / Hardcore,12255730,282,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17199215_Ride%20or%20Die_(Original%20Mix).mp3,160.00,2024-03-14,320,44100
70332635,Blow Ya Mind (Extended Mix),"Lee Cabrera, Timmy Trumpet, Lock 'N Load, Bleech",House,15695756,384,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17647592_Blow%20Ya%20Mind_(Extended%20Mix).mp3,130.00,2024-03-14,320,44100
108815681,Spring Girl (Extended),"Maori, Adam Ten",Dance / Electro Pop,15480788,345,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17985216_Spring%20Girl_(Extended).mp3,126.00,2024-03-14,320,44100
245602651,Feel a Vibe (Original Mix),Layton Giordani,Techno (Peak Time / Driving),16530637,411,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/14112613_Feel%20a%20Vibe_(Original%20Mix).mp3,131.00,2024-03-14,320,44100
205572850,This Feeling (Original Mix),"Vintage Culture, Goodboys",House,10239435,240,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/16403034_This%20Feeling_(Original%20Mix).mp3,125.00,2024-03-14,320,44100
154162727,WOLFGANG (Extended Mix),"Timmy Trumpet, Junkie Kid, Mariana BO",Dance / Electro Pop,10373199,229,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18223766_WOLFGANG_(Extended%20Mix).mp3,133.00,2024-03-14,320,44100
228659957,Tryambakam (Original Mix),Veseli,Techno (Peak Time / Driving),14684210,354,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/18375455_Tryambakam_(Original%20Mix).mp3,155.00,2024-03-14,320,44100
204892184,Fearless (Phoenix Movement Remix),Zafer Atabey,Techno (Peak Time / Driving),19263397,450,file://localhost/Volumes/Musikk%202023/New%20Folder%20With%20Items/Markus%20Hate%20Models%20Mix%202024%20Hard%20Acid%20Fuck%20Ediotion/17757614_Fearless_(Phoenix%20Movement%20Remix).mp3,128.00,2024-03-14,320,44100
